index,hit_ticks,miss_ticks
46167,100,1096
46168,98,1098
46169,98,1092
46170,98,1092
46171,100,1092
46172,98,1098
46173,100,1104
46174,100,1616
46175,98,1098
46176,98,1088
46177,98,1092
46178,98,1094
46179,98,1100
46180,98,1100
46181,98,1092
46182,98,1092
46183,98,1096
46184,100,1092
46185,100,1094
46186,100,1096
46187,100,1092
46188,98,1088
46189,98,1098
46190,96,1094
46191,100,1088
46192,100,1090
46193,102,1638
46194,98,1094
46195,100,1096
46196,98,1102
46197,98,1098
46198,100,1092
46199,98,1092
46200,100,1104
46201,100,1098
46202,98,1098
46203,98,1096
46204,100,1092
46205,98,1094
46206,98,1098
46207,100,1096
46208,98,1100
46209,98,1106
46210,96,1096
46211,100,1092
46212,98,1628
46213,98,1098
46214,100,1092
46215,100,1092
46216,100,1096
46217,98,1088
46218,100,1102
46219,100,1094
46220,100,1092
46221,100,1096
46222,102,1088
46223,102,1098
46224,98,1098
46225,102,1094
46226,100,1098
46227,100,1092
46228,98,1102
46229,100,1094
46230,94,1098
46231,100,1620
46232,100,1092
46233,100,1092
46234,100,1090
46235,100,1096
46236,100,1104
46237,98,1096
46238,98,1092
46239,98,1098
46240,100,1114
46241,100,980
46242,98,1110
46243,102,1102
46244,98,1092
46245,100,1098
46246,102,1096
46247,100,1094
46248,100,1098
46249,102,1092
46250,100,1098
46251,98,1426
46252,96,1094
46253,96,1098
46254,98,1098
46255,98,1102
46256,98,1104
46257,98,1100
46258,98,1108
46259,100,1090
46260,100,1100
46261,100,1092
46262,100,1102
46263,98,1098
46264,100,1098
46265,98,1104
46266,98,1092
46267,96,1094
46268,98,1098
46269,100,1090
46270,100,1554
46271,100,1096
46272,98,1102
46273,100,1094
46274,96,1092
46275,100,1098
46276,98,1092
46277,98,1094
46278,104,1094
46279,100,1110
46280,98,1092
46281,100,1098
46282,100,1090
46283,100,1098
46284,100,1100
46285,100,1096
46286,98,1104
46287,100,1092
46288,98,1100
46289,100,1638
46290,100,1092
46291,100,1088
46292,102,1092
46293,100,1092
46294,100,1094
46295,100,1096
46296,98,1096
46297,100,1094
46298,100,1094
46299,100,1090
46300,98,1104
46301,98,1100
46302,100,1098
46303,100,1096
46304,98,1104
46305,102,1092
46306,98,1100
46307,100,1098
46308,100,1656
46309,102,1098
46310,98,1090
46311,100,1102
46312,100,1092
46313,100,1092
46314,96,1096
46315,100,1104
46316,98,1092
46317,106,1092
46318,96,1094
46319,98,1096
46320,98,1098
46321,100,1100
46322,98,1104
46323,98,1092
46324,98,1088
46325,98,1092
46326,100,1092
46327,98,1572
46328,98,1104
46329,100,1094
46330,98,1096
46331,100,1092
46332,100,1092
46333,100,1092
46334,100,1108
46335,100,1094
46336,98,1100
46337,98,1102
46338,100,1098
46339,100,1096
46340,100,1100
46341,100,1092
46342,100,1094
46343,98,1096
46344,98,1094
46345,96,1092
46346,100,1638
46347,100,1098
46348,100,1098
46349,98,1096
46350,100,1098
46351,100,1098
46352,98,1098
46353,98,1096
46354,100,1094
46355,98,1094
46356,98,1096
46357,100,1092
46358,98,1096
46359,96,1096
46360,98,1094
46361,100,1092
46362,100,1092
46363,98,1092
46364,100,1102
46365,100,1524
46366,100,1092
46367,100,1104
46368,98,1104
46369,100,1104
46370,98,1092
46371,100,1092
46372,98,1094
46373,98,1092
46374,98,1092
46375,100,1098
46376,98,1092
46377,100,1092
46378,100,1092
46379,98,1098
46380,98,974
46381,100,1092
46382,100,1100
46383,100,1098
46384,100,1096
46385,100,1614
46386,100,1092
46387,100,1096
46388,100,1104
46389,100,1096
46390,100,1104
46391,98,1092
46392,98,1092
46393,100,1094
46394,98,1104
46395,100,1098
46396,100,1094
46397,98,1094
46398,98,1104
46399,98,1094
46400,104,1104
46401,100,1098
46402,100,1092
46403,102,1092
46404,100,1604
46405,98,1096
46406,100,1088
46407,96,1098
46408,96,1102
46409,100,1100
46410,100,1104
46411,98,1094
46412,98,1104
46413,102,1088
46414,100,1090
46415,100,1100
46416,100,1092
46417,98,1092
46418,100,1096
46419,96,1094
46420,100,1098
46421,104,1096
46422,100,1092
46423,98,1580
46424,96,1102
46425,98,1092
46426,100,1098
46427,102,1092
46428,98,1104
46429,98,1104
46430,94,1092
46431,98,1100
46432,100,1100
46433,98,1098
46434,100,1092
46435,100,1100
46436,98,1102
46437,98,1096
46438,100,1096
46439,100,1098
46440,100,1098
46441,100,1096
46442,96,1560
46443,100,1100
46444,100,1092
46445,100,1092
46446,98,1102
46447,100,1098
46448,98,1096
46449,100,1096
46450,100,1094
46451,98,1102
46452,98,1096
46453,96,1092
46454,98,1092
46455,100,1092
46456,102,1090
46457,98,1104
46458,100,1110
46459,102,1100
46460,98,1092
46461,100,1638
46462,98,1102
46463,100,1096
46464,102,1098
46465,98,1102
46466,100,1104
46467,102,1098
46468,100,1092
46469,100,1044
46470,98,1026
46471,100,1098
46472,98,1100
46473,100,1096
46474,100,1094
46475,98,1102
46476,98,1098
46477,98,1094
46478,100,1092
46479,96,1096
46480,100,1090
46481,98,1088
46482,100,1524
46483,98,1100
46484,100,1092
46485,100,1096
46486,100,1092
46487,98,1098
46488,98,1086
46489,100,1092
46490,100,1098
46491,98,1096
46492,98,1104
46493,100,1098
46494,96,1102
46495,98,1094
46496,98,1092
46497,100,1094
46498,100,1098
46499,98,1096
46500,100,1096
46501,98,1576
46502,98,1086
46503,102,1092
46504,100,1098
46505,100,1092
46506,98,1092
46507,100,1098
46508,98,1094
46509,100,1092
46510,98,1102
46511,98,1096
46512,100,1092
46513,100,1092
46514,102,1102
46515,100,1108
46516,100,1104
46517,100,1094
46518,100,1098
46519,100,1034
46520,92,1596
46521,98,1110
46522,100,1096
46523,98,1092
46524,100,1090
46525,98,1092
46526,100,1096
46527,94,1094
46528,100,1108
46529,100,1098
46530,100,1104
46531,100,1092
46532,100,1098
46533,98,1094
46534,100,1094
46535,98,1098
46536,100,1102
46537,100,1098
46538,100,1102
46539,104,1652
46540,98,1092
46541,100,1098
46542,98,1092
46543,98,1096
46544,100,1094
46545,98,1094
46546,98,1100
46547,98,1098
46548,98,1098
46549,100,1088
46550,100,1092
46551,100,1104
46552,98,1102
46553,98,1092
46554,100,1098
46555,96,1098
46556,98,1104
46557,100,1098
46558,98,1618
46559,98,1092
46560,100,1098
46561,100,1106
46562,98,1094
46563,98,1092
46564,98,1104
46565,98,998
46566,98,1092
46567,98,1098
46568,100,1108
46569,98,1098
46570,98,1092
46571,98,1096
46572,96,1092
46573,98,1088
46574,100,1092
46575,102,1096
46576,96,1100
46577,100,1638
46578,98,1092
46579,100,1096
46580,98,1106
46581,98,1088
46582,98,1096
46583,100,1098
46584,100,1104
46585,100,1098
46586,98,1090
46587,98,1092
46588,100,1088
46589,98,1088
46590,98,1100
46591,98,1102
46592,100,1092
46593,98,1092
46594,100,1090
46595,100,1092
46596,100,1584
46597,100,1098
46598,100,1098
46599,100,1088
46600,100,1092
46601,100,1092
46602,98,1084
46603,98,1092
46604,102,1096
46605,96,1090
46606,96,1096
46607,98,1100
46608,100,1096
46609,96,1092
46610,98,1092
46611,100,1098
46612,98,1096
46613,98,1092
46614,98,1092
46615,98,1648
46616,98,1092
46617,100,1094
46618,98,1096
46619,100,1104
46620,98,1088
46621,98,1104
46622,104,1096
46623,100,1098
46624,100,1092
46625,98,1102
46626,98,1098
46627,98,1092
46628,96,1104
46629,100,1092
46630,98,1102
46631,100,1094
46632,98,1100
46633,100,1098
46634,98,1610
46635,96,1094
46636,98,1092
46637,98,1106
46638,98,1096
46639,100,1094
46640,100,1096
46641,100,1094
46642,102,1094
46643,98,1098
46644,100,1098
46645,102,1094
46646,100,1092
46647,98,1102
46648,100,1100
46649,100,1094
46650,106,1100
46651,100,1098
46652,100,1092
46653,100,1578
46654,98,1098
46655,98,1096
46656,100,1086
46657,98,1094
46658,96,1104
46659,100,1094
46660,98,1088
46661,98,1096
46662,98,1094
46663,98,1096
46664,98,1104
46665,98,1096
46666,98,1098
46667,100,1096
46668,98,1094
46669,98,1094
46670,100,1096
46671,100,1098
46672,98,1638
46673,98,1098
46674,98,1100
46675,100,1098
46676,98,1092
46677,100,1098
46678,98,1102
46679,100,1098
46680,100,1090
46681,100,1092
46682,96,1098
46683,100,1098
46684,100,1090
46685,98,1092
46686,98,1106
46687,102,1104
46688,96,1094
46689,102,1100
46690,98,1096
46691,98,1632
46692,100,1102
46693,100,1100
46694,98,1106
46695,102,1092
46696,98,1098
46697,98,1104
46698,100,1086
46699,98,1094
46700,100,1098
46701,98,1100
46702,98,1088
46703,98,1092
46704,102,1040
46705,98,1092
46706,98,1096
46707,100,1108
46708,100,1092
46709,100,1090
46710,98,1612
46711,100,1098
46712,100,1100
46713,104,1098
46714,100,1092
46715,98,1098
46716,98,1092
46717,98,1090
46718,100,1096
46719,98,1102
46720,98,1096
46721,98,1096
46722,100,1094
46723,100,1106
46724,98,1092
46725,100,1094
46726,98,1098
46727,98,1094
46728,100,1098
46729,96,1630
46730,102,1094
46731,100,1094
46732,100,1098
46733,100,1098
46734,98,1088
46735,100,1102
46736,100,1102
46737,98,1092
46738,98,1086
46739,100,1094
46740,96,1098
46741,100,1092
46742,106,1092
46743,100,1100
46744,102,1094
46745,98,1092
46746,100,1102
46747,100,1096
46748,102,1094
46749,100,1536
46750,100,1098
46751,98,1098
46752,98,1086
46753,100,1092
46754,100,1108
46755,98,1104
46756,98,1090
46757,98,1098
46758,100,1098
46759,100,1094
46760,100,1092
46761,100,1098
46762,98,1104
46763,100,1092
46764,100,1092
46765,98,1098
46766,100,1098
46767,98,1094
46768,100,1628
46769,98,1096
46770,98,1098
46771,98,1098
46772,100,1104
46773,96,1092
46774,98,1102
46775,96,1098
46776,100,1098
46777,100,1094
46778,98,1090
46779,100,1104
46780,100,1092
46781,98,1094
46782,98,1098
46783,100,1094
46784,100,1088
46785,100,1088
46786,98,1098
46787,98,1626
46788,98,1098
46789,98,1092
46790,100,1096
46791,98,1102
46792,98,1088
46793,100,1096
46794,102,1096
46795,98,1092
46796,98,1094
46797,100,1104
46798,100,1092
46799,98,1092
46800,98,1088
46801,98,1100
46802,96,1094
46803,100,1098
46804,100,1092
46805,98,1092
46806,100,1616
46807,100,1092
46808,100,1092
46809,98,1102
46810,100,1104
46811,100,1096
46812,96,1110
46813,98,1092
46814,100,1096
46815,98,1104
46816,98,1084
46817,100,1090
46818,100,1104
46819,100,1102
46820,98,1098
46821,100,1094
46822,100,1100
46823,102,1094
46824,98,1090
46825,98,1558
46826,98,1102
46827,98,1096
46828,102,1088
46829,100,1092
46830,96,1090
46831,98,1098
46832,96,1094
46833,98,1096
46834,102,1086
46835,96,1094
46836,98,1096
46837,100,1098
46838,100,1092
46839,98,1096
46840,100,1096
46841,94,1094
46842,100,1098
46843,98,1094
46844,100,1598
46845,98,1092
46846,102,1092
46847,100,1104
46848,98,1100
46849,96,1088
46850,98,1092
46851,100,1104
46852,98,1092
46853,100,1096
46854,100,1092
46855,100,1104
46856,98,1096
46857,100,1098
46858,100,1104
46859,100,1088
46860,100,1088
46861,96,1100
46862,98,1104
46863,98,1554
46864,96,1092
46865,98,1094
46866,100,1098
46867,98,1092
46868,98,1098
46869,98,1100
46870,98,1096
46871,100,1092
46872,98,1092
46873,98,1088
46874,98,1098
46875,104,1098
46876,102,1094
46877,98,1098
46878,100,1098
46879,100,1098
46880,100,1094
46881,98,1092
46882,100,1574
46883,98,1102
46884,100,1096
46885,98,1090
46886,98,1096
46887,100,1100
46888,100,1094
46889,98,1010
46890,100,1092
46891,98,1104
46892,98,1102
46893,104,1098
46894,102,1100
46895,98,1092
46896,98,1092
46897,98,1104
46898,100,1104
46899,104,1094
46900,100,1096
46901,98,1092
46902,98,1548
46903,100,1100
46904,98,1104
46905,100,1088
46906,100,1088
46907,100,1102
46908,100,1100
46909,100,1098
46910,98,1088
46911,98,1094
46912,100,1098
46913,100,1092
46914,102,1094
46915,98,1100
46916,96,1092
46917,100,1090
46918,100,1088
46919,98,1094
46920,100,1104
46921,100,1596
46922,98,1098
46923,94,1096
46924,98,1104
46925,98,1100
46926,98,1106
46927,98,1098
46928,98,1098
46929,100,1104
46930,98,1104
46931,98,1092
46932,100,1108
46933,100,1104
46934,100,1106
46935,98,1098
46936,98,1096
46937,98,1094
46938,98,1102
46939,98,1098
46940,98,1568
46941,98,1090
46942,100,1104
46943,100,1098
46944,100,1102
46945,100,1092
46946,100,1096
46947,100,1098
46948,100,1092
46949,100,1096
46950,100,1094
46951,100,1100
46952,98,1092
46953,106,1094
46954,100,1102
46955,98,1098
46956,98,1092
46957,98,1096
46958,98,1094
46959,98,1638
46960,100,1092
46961,98,1092
46962,100,1110
46963,98,1092
46964,98,1094
46965,100,1100
46966,98,1104
46967,96,1096
46968,100,1098
46969,98,1100
46970,100,1098
46971,98,1098
46972,100,1096
46973,98,1098
46974,100,1092
46975,98,1096
46976,100,1102
46977,100,1098
46978,100,1636
46979,100,1102
46980,100,1098
46981,98,1094
46982,98,1102
46983,98,1102
46984,98,1092
46985,98,1098
46986,98,1108
46987,98,1104
46988,98,1092
46989,98,1096
46990,98,1096
46991,98,1092
46992,100,1092
46993,100,1104
46994,96,1096
46995,100,1106
46996,98,1100
46997,96,1102
46998,98,1626
46999,98,1094
47000,98,1096
47001,100,1094
47002,100,1096
47003,98,1094
47004,100,1094
47005,100,1094
47006,100,1096
47007,98,1096
47008,100,1094
47009,98,1100
47010,102,1100
47011,98,1094
47012,98,1090
47013,102,1094
47014,100,1088
47015,100,1100
47016,100,1092
47017,98,1578
47018,100,1108
47019,98,1094
47020,98,1106
47021,100,1092
47022,98,1094
47023,98,1096
47024,96,1100
47025,100,1092
47026,98,1096
47027,98,1096
47028,98,1092
47029,98,1102
47030,100,1094
47031,98,1098
47032,98,1096
47033,98,1098
47034,98,1100
47035,98,1098
47036,98,1628
47037,100,1098
47038,100,1092
47039,102,1098
47040,100,1104
47041,100,1098
47042,98,1092
47043,100,1102
47044,102,1098
47045,100,1092
47046,100,1096
47047,96,1104
47048,100,1098
47049,98,1102
47050,100,1102
47051,100,1098
47052,100,1104
47053,98,1100
47054,98,1098
47055,100,1574
47056,98,1094
47057,100,1096
47058,100,1092
47059,100,1094
47060,100,1088
47061,100,1090
47062,100,1098
47063,98,1108
47064,98,1092
47065,98,1106
47066,102,1092
47067,98,1092
47068,102,1092
47069,102,1104
47070,100,1094
47071,102,1582
47072,98,1098
47073,100,1098
47074,98,974
47075,100,1100
47076,98,1104
47077,100,1098
47078,100,1092
47079,98,1092
47080,98,1094
47081,100,1098
47082,98,1092
47083,100,1092
47084,100,1092
47085,98,1096
47086,100,1102
47087,98,1102
47088,102,1098
47089,96,1094
47090,100,1642
47091,98,1092
47092,98,1104
47093,100,1096
47094,100,1096
47095,100,1098
47096,98,1092
47097,98,1098
47098,98,1096
47099,100,1098
47100,100,1090
47101,100,1098
47102,98,1100
47103,100,1090
47104,98,1110
47105,106,1106
47106,98,1094
47107,96,1092
47108,102,1100
47109,98,1598
47110,100,1098
47111,98,1098
47112,98,1094
47113,102,1096
47114,98,1092
47115,98,1094
47116,100,1094
47117,102,1094
47118,98,1098
47119,100,1092
47120,98,1096
47121,98,1100
47122,98,1102
47123,100,1098
47124,98,1094
47125,98,1092
47126,98,1098
47127,98,1096
47128,100,1092
47129,98,1426
47130,100,1108
47131,100,1092
47132,102,1096
47133,98,1096
47134,96,1092
47135,100,1094
47136,100,1096
47137,98,1096
47138,100,1088
47139,100,1092
47140,100,1100
47141,98,1092
47142,96,1098
47143,98,1098
47144,98,1098
47145,98,1098
47146,100,1092
47147,100,1092
47148,98,1620
47149,98,1092
47150,98,1108
47151,100,1096
47152,98,1096
47153,100,1094
47154,100,1092
47155,98,1092
47156,98,1104
47157,96,1096
47158,98,1098
47159,100,1094
47160,100,1096
47161,100,1094
47162,98,1094
47163,100,1092
47164,100,1096
47165,100,1092
47166,98,1092
47167,102,1090
47168,100,1536
47169,98,1094
47170,100,1098
47171,98,1094
47172,98,1080
47173,98,1304
47174,98,1098
47175,98,1092
47176,100,1102
47177,98,1098
47178,102,1088
47179,98,1102
47180,96,1098
47181,98,1100
47182,98,1092
47183,100,1098
47184,96,1108
47185,102,1098
47186,100,1098
47187,100,1530
47188,96,1092
47189,100,1092
47190,98,1108
47191,100,1098
47192,98,1106
47193,98,1098
47194,100,1092
47195,102,1096
47196,100,1104
47197,98,1098
47198,100,1096
47199,98,1092
47200,98,1086
47201,98,1100
47202,100,1096
47203,100,1086
47204,100,1100
47205,98,1096
47206,96,1574
47207,98,1098
47208,98,1094
47209,98,1092
47210,92,1092
47211,100,1094
47212,98,1094
47213,96,1452
47214,98,1102
47215,100,1098
47216,100,1092
47217,100,1102
47218,98,1092
47219,100,1092
47220,98,1100
47221,100,1094
47222,98,1092
47223,100,1098
47224,100,1562
47225,98,1098
47226,98,1092
47227,100,1096
47228,98,1096
47229,98,1098
47230,100,1110
47231,100,1094
47232,98,1102
47233,98,1094
47234,98,1092
47235,96,1094
47236,98,1092
47237,100,1098
47238,98,1092
47239,98,1088
47240,98,1100
47241,100,1090
47242,98,1612
47243,98,1092
47244,102,1098
47245,100,1102
47246,98,1100
47247,98,1098
47248,100,1096
47249,98,1100
47250,100,1106
47251,98,1100
47252,98,1098
47253,98,1092
47254,100,1098
47255,102,1104
47256,100,1092
47257,100,1098
47258,102,1100
47259,98,1094
47260,100,1098
47261,98,1590
47262,98,1108
47263,100,1098
47264,98,1090
47265,100,1092
47266,100,1094
47267,100,1094
47268,100,1098
47269,98,1098
47270,96,1092
47271,98,1104
47272,102,1088
47273,98,1092
47274,100,1092
47275,102,1094
47276,98,1098
47277,98,1100
47278,98,1092
47279,98,1100
47280,96,1638
47281,96,1092
47282,100,1086
47283,102,1094
47284,98,1092
47285,98,1096
47286,98,1092
47287,98,1100
47288,102,1092
47289,100,1098
47290,104,1094
47291,100,1104
47292,98,1098
47293,98,1092
47294,98,1098
47295,100,1092
47296,98,1096
47297,100,1092
47298,98,1104
47299,98,1626
47300,98,1090
47301,98,1108
47302,98,1104
47303,98,1098
47304,102,1094
47305,98,1102
47306,100,1092
47307,98,1096
47308,98,1102
47309,98,1104
47310,98,1090
47311,98,1108
47312,98,1104
47313,102,1098
47314,98,1092
47315,100,1098
47316,100,1092
47317,100,1088
47318,98,1626
47319,100,1096
47320,100,1106
47321,100,1088
47322,98,1104
47323,100,1100
47324,100,1098
47325,100,1092
47326,98,1102
47327,100,1098
47328,102,1092
47329,100,1098
47330,100,1092
47331,98,1104
47332,98,1092
47333,98,1090
47334,100,1092
47335,98,1102
47336,98,1090
47337,102,1610
47338,100,1098
47339,98,1094
47340,98,1098
47341,98,1092
47342,100,1104
47343,100,1102
47344,98,1102
47345,100,1094
47346,96,1100
47347,96,1094
47348,98,1098
47349,102,1092
47350,98,1088
47351,98,1102
47352,98,1094
47353,94,1094
47354,100,1096
47355,102,1104
47356,100,1096
47357,100,1586
47358,98,1092
47359,100,1102
47360,98,1100
47361,98,1098
47362,100,1108
47363,98,1092
47364,98,1092
47365,98,1096
47366,100,1102
47367,100,1096
47368,102,1104
47369,100,1104
47370,98,1092
47371,100,1094
47372,104,1102
47373,100,1104
47374,100,1092
47375,100,1096
47376,100,1576
47377,98,1096
47378,102,1092
47379,98,1098
47380,100,1098
47381,98,1090
47382,98,1094
47383,98,1106
47384,100,1092
47385,100,1092
47386,98,1092
47387,98,1098
47388,98,1100
47389,100,1094
47390,100,1096
47391,98,1098
47392,100,1092
47393,98,1098
47394,98,1104
47395,100,1564
47396,100,1082
47397,98,1094
47398,96,994
47399,98,1094
47400,102,1102
47401,100,1098
47402,100,1096
47403,98,1094
47404,100,1098
47405,98,1092
47406,98,1096
47407,100,1092
47408,100,1088
47409,100,1090
47410,100,1634
47411,100,1092
47412,98,1104
47413,98,1098
47414,100,1092
47415,98,1096
47416,100,1098
47417,100,1094
47418,98,1098
47419,96,1102
47420,100,1096
47421,100,1098
47422,98,1094
47423,100,1094
47424,98,1094
47425,100,1098
47426,100,1096
47427,96,1104
47428,100,1094
47429,100,1638
47430,98,1104
47431,96,1094
47432,98,1092
47433,102,1100
47434,100,1090
47435,98,1092
47436,100,1098
47437,100,1094
47438,98,1098
47439,100,1096
47440,102,1096
47441,98,1102
47442,102,1096
47443,98,1086
47444,102,1104
47445,100,1094
47446,100,1088
47447,98,1098
47448,100,1634
47449,98,1098
47450,100,1098
47451,100,1098
47452,98,1104
47453,100,1086
47454,98,1098
47455,100,1104
47456,98,1092
47457,98,1094
47458,98,1092
47459,98,1096
47460,102,1088
47461,100,1092
47462,100,1098
47463,98,1108
47464,100,1092
47465,100,1094
47466,102,1092
47467,98,1596
47468,100,1094
47469,100,1096
47470,100,1098
47471,98,1092
47472,100,1098
47473,98,1100
47474,98,1102
47475,98,1096
47476,100,1096
47477,98,1104
47478,100,1094
47479,100,1092
47480,100,1102
47481,98,1092
47482,100,1096
47483,98,1106
47484,100,1096
47485,100,1100
47486,98,1566
47487,98,1098
47488,96,1088
47489,102,1086
47490,98,1094
47491,100,1100
47492,98,1100
47493,100,1096
47494,98,1092
47495,98,1092
47496,98,1092
47497,96,1094
47498,98,1096
47499,98,1100
47500,98,1092
47501,98,1094
47502,100,1094
47503,100,1098
47504,100,1106
47505,100,1606
47506,100,1094
47507,98,1104
47508,98,1092
47509,100,1100
47510,98,1100
47511,100,1092
47512,98,1098
47513,100,1102
47514,98,1092
47515,98,1096
47516,100,1098
47517,96,1092
47518,98,1096
